418, 2023-01-01T21:00:00.000-0300, 1716, 24.9
418, 2023-01-01T21:05:00.000-0300, 1744, null
418, 2023-01-01T21:10:00.000-0300, 1737, null
418, 2023-01-01T21:15:00.000-0300, 1762, 23.8
418, 2023-01-01T21:20:00.000-0300, 1769, null
418, 2023-01-01T21:25:00.000-0300, 1775, null
418, 2023-01-01T21:30:00.000-0300, 1767, 24.2
418, 2023-01-01T21:35:00.000-0300, 1787, null
418, 2023-01-01T21:40:00.000-0300, 1789, null
418, 2023-01-01T21:45:00.000-0300, 1792, 24.3
418, 2023-01-01T21:50:00.000-0300, 1800, null
418, 2023-01-01T21:55:00.000-0300, 1817, null
418, 2023-01-01T22:00:00.000-0300, 1816, 23.9
418, 2023-01-01T22:05:00.000-0300, 1825, null
418, 2023-01-01T22:10:00.000-0300, 1819, null
418, 2023-01-01T22:15:00.000-0300, 1819, 23.5
418, 2023-01-01T22:20:00.000-0300, 1821, null
418, 2023-01-01T22:25:00.000-0300, 1825, null
418, 2023-01-01T22:30:00.000-0300, 1818, 23.3
418, 2023-01-01T22:35:00.000-0300, 1827, null
418, 2023-01-01T22:40:00.000-0300, 1827, null
418, 2023-01-01T22:45:00.000-0300, 1829, 23.5
418, 2023-01-01T22:50:00.000-0300, 1813, null
418, 2023-01-01T22:55:00.000-0300, 1821, null
418, 2023-01-01T23:00:00.000-0300, 1821, 23.9
418, 2023-01-01T23:05:00.000-0300, 1815, null
418, 2023-01-01T23:10:00.000-0300, 1825, null
418, 2023-01-01T23:15:00.000-0300, 1833, 23.6
418, 2023-01-01T23:20:00.000-0300, 1824, null
418, 2023-01-01T23:25:00.000-0300, 1808, null
418, 2023-01-01T23:30:00.000-0300, 1815, 23.4
418, 2023-01-01T23:35:00.000-0300, 1822, null
418, 2023-01-01T23:40:00.000-0300, 1810, null
418, 2023-01-01T23:45:00.000-0300, 1819, 23.2
418, 2023-01-01T23:50:00.000-0300, 1828, null
418, 2023-01-01T23:55:00.000-0300, 1829, null
418, 2023-01-02T00:00:00.000-0300, 1823, 23.3
418, 2023-01-02T00:00:00.000-0300, 1823, 23.3
418, 2023-01-02T00:05:00.000-0300, 1831, null
418, 2023-01-02T00:10:00.000-0300, 1821, null
418, 2023-01-02T00:15:00.000-0300, 1829, 23.4
418, 2023-01-02T00:20:00.000-0300, 1826, null
418, 2023-01-02T00:25:00.000-0300, 1825, null
418, 2023-01-02T00:30:00.000-0300, 1822, 23.3
418, 2023-01-02T00:35:00.000-0300, 1811, null
418, 2023-01-02T00:40:00.000-0300, 1811, null
418, 2023-01-02T00:45:00.000-0300, 1815, 23.4
418, 2023-01-02T00:50:00.000-0300, 1815, null
418, 2023-01-02T00:55:00.000-0300, 1812, null
418, 2023-01-02T01:00:00.000-0300, 1810, 23.5
418, 2023-01-02T01:05:00.000-0300, 1797, null
418, 2023-01-02T01:10:00.000-0300, 1797, null
418, 2023-01-02T01:15:00.000-0300, 1793, 23.6
418, 2023-01-02T01:20:00.000-0300, 1780, null
418, 2023-01-02T01:25:00.000-0300, 1765, null
418, 2023-01-02T01:30:00.000-0300, 1742, 23.8
418, 2023-01-02T01:35:00.000-0300, 1757, null
418, 2023-01-02T01:40:00.000-0300, 1741, null
418, 2023-01-02T01:45:00.000-0300, 1736, 24.0
418, 2023-01-02T01:50:00.000-0300, 1720, null
418, 2023-01-02T01:55:00.000-0300, 1717, null
418, 2023-01-02T02:00:00.000-0300, 1707, 24.2
418, 2023-01-02T02:05:00.000-0300, 1701, null
418, 2023-01-02T02:10:00.000-0300, 1692, null
418, 2023-01-02T02:15:00.000-0300, 1686, 24.2
418, 2023-01-02T02:20:00.000-0300, 1682, null
418, 2023-01-02T02:25:00.000-0300, 1683, null
418, 2023-01-02T02:30:00.000-0300, 1628, 24.2
418, 2023-01-02T02:35:00.000-0300, 1621, null
418, 2023-01-02T02:40:00.000-0300, 1617, null
418, 2023-01-02T02:45:00.000-0300, 1617, 24.3
418, 2023-01-02T02:50:00.000-0300, 1598, null
418, 2023-01-02T02:55:00.000-0300, 1591, null
418, 2023-01-02T03:00:00.000-0300, 1587, 24.2
418, 2023-01-02T03:05:00.000-0300, 1588, null
418, 2023-01-02T03:10:00.000-0300, 1586, null
418, 2023-01-02T03:15:00.000-0300, 1575, 24.2
418, 2023-01-02T03:20:00.000-0300, 1579, null
418, 2023-01-02T03:25:00.000-0300, 1571, null
418, 2023-01-02T03:30:00.000-0300, 1556, 24.2
418, 2023-01-02T03:35:00.000-0300, 1553, null
418, 2023-01-02T03:40:00.000-0300, 1551, null
418, 2023-01-02T03:45:00.000-0300, 1550, 24.2
418, 2023-01-02T03:50:00.000-0300, 1541, null
418, 2023-01-02T03:55:00.000-0300, 1547, null
418, 2023-01-02T04:00:00.000-0300, 1541, 24.1
418, 2023-01-02T04:05:00.000-0300, 1537, null
418, 2023-01-02T04:10:00.000-0300, 1532, null
418, 2023-01-02T04:15:00.000-0300, 1536, 24.0
418, 2023-01-02T04:20:00.000-0300, 1532, null
418, 2023-01-02T04:25:00.000-0300, 1527, null
418, 2023-01-02T04:30:00.000-0300, 1524, 23.9
418, 2023-01-02T04:35:00.000-0300, 1522, null
418, 2023-01-02T04:40:00.000-0300, 1524, null
418, 2023-01-02T04:45:00.000-0300, 1510, 23.8
418, 2023-01-02T04:50:00.000-0300, 1504, null
418, 2023-01-02T04:55:00.000-0300, 1504, null
418, 2023-01-02T05:00:00.000-0300, 1505, 23.6
418, 2023-01-02T05:05:00.000-0300, 1510, null
418, 2023-01-02T05:10:00.000-0300, 1498, null
418, 2023-01-02T05:15:00.000-0300, 1505, 23.7
418, 2023-01-02T05:20:00.000-0300, 1489, null
418, 2023-01-02T05:25:00.000-0300, 1485, null
418, 2023-01-02T05:30:00.000-0300, 1487, 23.6
418, 2023-01-02T05:35:00.000-0300, 1476, null
418, 2023-01-02T05:40:00.000-0300, 1474, null
418, 2023-01-02T05:45:00.000-0300, 1469, 23.5
418, 2023-01-02T05:50:00.000-0300, 1465, null
418, 2023-01-02T05:55:00.000-0300, 1458, null
418, 2023-01-02T06:00:00.000-0300, 1438, 23.4
418, 2023-01-02T06:05:00.000-0300, 1433, null
418, 2023-01-02T06:10:00.000-0300, 1420, null
418, 2023-01-02T06:15:00.000-0300, 1407, 23.4
418, 2023-01-02T06:20:00.000-0300, 1410, null
418, 2023-01-02T06:25:00.000-0300, 1399, null
418, 2023-01-02T06:30:00.000-0300, 1389, 23.5
418, 2023-01-02T06:35:00.000-0300, 1379, null
418, 2023-01-02T06:40:00.000-0300, 1370, null
418, 2023-01-02T06:45:00.000-0300, 1366, 23.5
418, 2023-01-02T06:50:00.000-0300, 1368, null
418, 2023-01-02T06:55:00.000-0300, 1356, null
418, 2023-01-02T07:00:00.000-0300, 1360, 23.3
418, 2023-01-02T07:05:00.000-0300, 1361, null
418, 2023-01-02T07:10:00.000-0300, 1364, null
418, 2023-01-02T07:15:00.000-0300, 1360, 23.4
418, 2023-01-02T07:20:00.000-0300, 1362, null
418, 2023-01-02T07:25:00.000-0300, 1363, null
418, 2023-01-02T07:30:00.000-0300, 1360, 23.3
418, 2023-01-02T07:35:00.000-0300, 1364, null
418, 2023-01-02T07:40:00.000-0300, 1362, null
418, 2023-01-02T07:45:00.000-0300, 1361, 23.4
418, 2023-01-02T07:50:00.000-0300, 1355, null
418, 2023-01-02T07:55:00.000-0300, 1362, null
418, 2023-01-02T08:00:00.000-0300, 1364, 23.5
418, 2023-01-02T08:05:00.000-0300, 1382, null
418, 2023-01-02T08:10:00.000-0300, 1377, null
